album_order,sticker_code,collection_group,section,subset,country_code,country_name,sticker_number,sticker_title,player_name,sticker_type,variant,region,album_required,track_in_mvp,is_foil,source,source_url,notes
944,GHA15,main_album,team,main_checklist,GHA,Ghana,15,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
945,GHA16,main_album,team,main_checklist,GHA,Ghana,16,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
946,GHA17,main_album,team,main_checklist,GHA,Ghana,17,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
947,GHA18,main_album,team,main_checklist,GHA,Ghana,18,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
948,GHA19,main_album,team,main_checklist,GHA,Ghana,19,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
949,GHA20,main_album,team,main_checklist,GHA,Ghana,20,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
950,PAN1,main_album,team,main_checklist,PAN,Panama,1,Team Logo,,team_logo,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
951,PAN2,main_album,team,main_checklist,PAN,Panama,2,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
952,PAN3,main_album,team,main_checklist,PAN,Panama,3,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
953,PAN4,main_album,team,main_checklist,PAN,Panama,4,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
954,PAN5,main_album,team,main_checklist,PAN,Panama,5,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
955,PAN6,main_album,team,main_checklist,PAN,Panama,6,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
956,PAN7,main_album,team,main_checklist,PAN,Panama,7,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
957,PAN8,main_album,team,main_checklist,PAN,Panama,8,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
958,PAN9,main_album,team,main_checklist,PAN,Panama,9,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
959,PAN10,main_album,team,main_checklist,PAN,Panama,10,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
960,PAN11,main_album,team,main_checklist,PAN,Panama,11,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
961,PAN12,main_album,team,main_checklist,PAN,Panama,12,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
962,PAN13,main_album,team,main_checklist,PAN,Panama,13,Team Photo,,team_photo,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
963,PAN14,main_album,team,main_checklist,PAN,Panama,14,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
964,PAN15,main_album,team,main_checklist,PAN,Panama,15,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
965,PAN16,main_album,team,main_checklist,PAN,Panama,16,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
966,PAN17,main_album,team,main_checklist,PAN,Panama,17,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
967,PAN18,main_album,team,main_checklist,PAN,Panama,18,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
968,PAN19,main_album,team,main_checklist,PAN,Panama,19,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
969,PAN20,main_album,team,main_checklist,PAN,Panama,20,Player sticker,Player sticker,player,standard,global,TRUE,TRUE,False,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Player names are not populated in this structural MVP CSV.
970,FWC9,main_album,fifa_world_cup_foil,main_checklist,FWC,,9,Italy 1934 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
971,FWC10,main_album,fifa_world_cup_foil,main_checklist,FWC,,10,Uruguay 1950 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
972,FWC11,main_album,fifa_world_cup_foil,main_checklist,FWC,,11,West Germany 1954 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
973,FWC12,main_album,fifa_world_cup_foil,main_checklist,FWC,,12,Brazil 1962 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
974,FWC13,main_album,fifa_world_cup_foil,main_checklist,FWC,,13,West Germany 1974 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
975,FWC14,main_album,fifa_world_cup_foil,main_checklist,FWC,,14,Argentina 1986 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
976,FWC15,main_album,fifa_world_cup_foil,main_checklist,FWC,,15,Brazil 1994 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
977,FWC16,main_album,fifa_world_cup_foil,main_checklist,FWC,,16,Brazil 2002 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
978,FWC17,main_album,fifa_world_cup_foil,main_checklist,FWC,,17,Italy 2006 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
979,FWC18,main_album,fifa_world_cup_foil,main_checklist,FWC,,18,Germany 2014 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
980,FWC19,main_album,fifa_world_cup_foil,main_checklist,FWC,,19,Argentina 2022 - FIFA Museum,,fifa_museum,standard,global,TRUE,TRUE,True,Checklist Insider,https://www.checklistinsider.com/2026-panini-fifa-world-cup-sticker,Main album row based on Checklist Insider structure.
981,CC01,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,ESP,Spain,1,Lamine Yamal - Coca-Cola Special Sticker,Lamine Yamal,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
982,CC02,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,GER,Germany,2,Joshua Kimmich - Coca-Cola Special Sticker,Joshua Kimmich,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
983,CC03,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,ENG,England,3,Harry Kane - Coca-Cola Special Sticker,Harry Kane,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
984,CC04,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,MEX,Mexico,4,Santiago Giménez - Coca-Cola Special Sticker,Santiago Giménez,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
985,CC05,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,CRO,Croatia,5,Joško Gvardiol - Coca-Cola Special Sticker,Joško Gvardiol,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
986,CC06,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,URU,Uruguay,6,Federico Valverde - Coca-Cola Special Sticker,Federico Valverde,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
987,CC07,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,COL,Colombia,7,Jefferson Lerma - Coca-Cola Special Sticker,Jefferson Lerma,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
988,CC08,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,ECU,Ecuador,8,Enner Valencia - Coca-Cola Special Sticker,Enner Valencia,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
989,CC09,coca_cola_special,coca_cola,coca_cola_latin_america_brazil,BRA,Brazil,9,Gabriel Magalhães - Coca-Cola Special Sticker,Gabriel Magalhães,coca_cola_player,standard,Latin America/Brazil,FALSE,TRUE,FALSE,Coca-Cola Brasil / prior checklist cross-check,https://www.coca-cola.com/br/pt/offerings/copa-do-mundo-da-fifa-2026/panini/jogadores,"Coca-Cola special sticker for Brazil/Latin America; optional insert, not part of the 980 main album."
